Year,Make,Model,Mileage,Body style,Gearbox,Hand drive,Engine,Color,Custom cleared,Price
2019,Honda,Civic,18374 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 5 600
2011,Toyota,Land Cruiser Prado,30000 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 42 000
2016,Mercedes-Benz,C 300,21854 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 7 300
2018,Mazda,6,23600 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 4 350
2020,Kia,Sorento,23000 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 7 800
2016,Kia,Forte,123000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 2 800
2018,Mercedes-Benz,CLA 250,17935 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 6 600
2021,Toyota,Corolla,16932 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 6 700
2019,BMW,X5,89900 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,€ 79 000
2017,Chevrolet,Cruze,21435 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 2 800
2016,Toyota,Rav 4,22795 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 5 600
2017,Toyota,Highlander,22791 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 14 600
2019,Honda,Fit,67456 մղոն , Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 3 700
2020,Toyota,Camry,22900 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 12 000
2019,Kia,Forte,26000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր, Մաքսազերծված,$ 19 500
2018,Ford,Escape,18475 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 3 600
2022,BMW,530,15739 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 23 400
2021,Toyota,Highlander,16795 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 20 500
2011,Mercedes-Benz,E 220,190000 կմ , Սեդան, Ավտոմատ, Ձախ, Դիզել, Սպիտակ, Մաքսազերծված,$ 20 500
2018,Jaguar,I-Pace,27900 կմ , Հետչբեք, Ավտոմատ, Ձախ, Էլեկտրական, Մոխրագույն, Մաքսազերծված,$ 8 000
2017,Kia,Forte,120000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Բեժ, մաքսազերծված չ,$ 1 000
2017,Hyundai,Elantra,21736 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 3 200
2019,Honda,Pilot,48500 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 13 900
2017,Chevrolet,Impala,21744 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 3 500
2010,Mercedes-Benz,Sprinter,155000 կմ , Ֆուրգոն, Մեխանիկական, Ձախ, Դիզել, Սպիտակ, Մաքսազերծված,Պայմ.
2012,Toyota,Camry,291000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 13 200
2017,Kia,Sportage,97638 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 5 400
2018,Audi,A8,57900 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 7 000
2022,Subaru,Impreza,16478 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 6 100
2018,Honda,Pilot,18824 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 10 200
2018,Mercedes-Benz,GLE 43 AMG,19800 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 18 500
2015,Mazda,3,203000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ, Մաքսազերծված,$ 13 300
2016,BMW,528,21836 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 6 100
2018,Ford,Focus,44622 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 7 900
2019,Honda,Civic,37126 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 6 400
2018,Nissan,Maxima,19345 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 5 800
2019,Nissan,Rogue,18347 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 4 200
2018,Toyota,Rav 4,48110 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 7 800
2022,BMW,X5,2000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 19 000
2016,Jeep,Compass,22546 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 3 800
2017,Hyundai,Tucson,74203 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 15 500
2016,BMW,228,89287 մղոն , Կուպե, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 3 600
2022,Toyota,Land Cruiser 300,2500 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 170 000
2007,Mercedes-Benz,E 350,170000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սմբկագույն, Մաքսազերծված,Պայմ.
2017,BMW,X3,19975 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 6 800
2022,Nissan,Altima,19347 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 10 500
2021,Mazda,CX5,12300 մղոն , Ունիվերսալ, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 10 000
2019,Lexus,GX 460,46149 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 26 000
2019,Lexus,UX 200,43845 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 13 000
2019,Mazda,CX5,34318 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 16 100
2020,Hyundai,Sonata,17262 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 17 000
2016,Ford,F150,23914 կմ , Պիկապ, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 10 100
2018,Land,Rover Range Rover,130000 մղոն , Ունիվերսալ, Մեխանիկական, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 50 000
2018,Honda,CR-V,18954 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 10 300
2018,Ford,Transit,53084 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 13 000
2019,Toyota,Corolla,21850 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 4 700
2014,Mercedes-Benz,G 63 AMG,103000 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,Պայմ.
2017,Hyundai,Santa Fe,19934 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 5 100
2019,BMW,530,11300 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 25 600
2016,Kia,Forte,120000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 2 000
2019,Nissan,Altima,18258 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 4 300
2020,Toyota,Highlander,39712 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 21 000
2020,Ford,Fusion,20000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 7 200
2017,Nissan,Murano,23650 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 4 500
2019,Chevrolet,Malibu,90000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Այլ գույն, մաքսազերծված չ,$ 16 500
2020,Jeep,Compass,67000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 24 900
2019,Toyota,Corolla,10440 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 14 500
2021,Nissan,Maxima,20689 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 11 000
2018,Chevrolet,Cruze,18347 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 3 200
2017,Chevrolet,Volt,80000 կմ , Հետչբեք, Ավտոմատ, Ձախ, Հիբրիդ, Մոխրագույն, Մաքսազերծված,$ 18 000
2019,Nissan,Kicks,58729 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 5 100
2017,Chevrolet,Cruze,21164 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 2 700
2016,Chevrolet,Impala,77100 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 3 000
2021,Toyota,Land Cruiser 300,31000 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 130 000
2021,Toyota,Camry,9996 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 23 500
2017,Mercedes-Benz,E 300,21825 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 12 300
2007,Lexus,GX 470,155000 կմ , Ունիվերսալ, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 27 000
2006,Toyota,Alphard,200000 կմ , Մինիվեն / Միկրոավտոբուս, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 15 000
2021,Kia,Sportage,15392 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 9 500
2018,Mazda,6,63500 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 14 000
2019,Jeep,Grand Cherokee,18624 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 14 100
2017,BMW,X5,54804 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 18 000
2017,Nissan,Sentra,23692 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 2 600
2018,Toyota,Corolla,22709 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 11 000
2018,Mazda,3,19347 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 2 800
2021,Hyundai,Kona,11000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 4 100
2021,Toyota,Corolla,16927 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 6 100
2016,Hyundai,Sonata,117849 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 9 500
2002,BMW,318,178000 կմ , Սեդան, Մեխանիկական, Ձախ, Գազ, Արծաթագույն, Մաքսազերծված,$ 6 500
2016,Mazda,6,95000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 16 000
2019,Hyundai,Elantra,18374 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 4 200
2017,BMW,X5,19872 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 11 500
2018,Audi,A3,41748 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 5 800
2018,Hyundai,Elantra,42600 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 16 500
2019,Kia,Rio,69185 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 3 700
2000,Opel,Astra,200000 կմ , Հետչբեք, Մեխանիկական, Ձախ, Գազ, Կանաչ, Մաքսազերծված,$ 3 900
2020,Honda,Civic,18256 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 7 600
2016,Mercedes-Benz,C 300,22731 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 7 100
2019,Infiniti,QX60,49000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 9 400
2015,Ford,Fusion,106000 մղոն , Սեդան, Ավտոմատ, Ձախ, Գազ, Սպիտակ, Մաքսազերծված,$ 12 000
2010,Hyundai,Sonata,150000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ, Մաքսազերծված,$ 21 900
2018,Acura,MDX,20000 մղոն , Ունիվերսալ, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 8 500
2017,Hyundai,Elantra,90000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 3 400
2020,Chevrolet,Camaro,62300 մղոն , Կուպե, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 8 000
2018,Hyundai,Tucson,64558 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Այլ գույն, մաքսազերծված չ,$ 16 200
2022,Kia,Sportage,16000 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 6 400
2017,Hyundai,Sonata,82700 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 4 000
2020,Honda,Fit,53459 մղոն , Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 4 900
2017,Kia,Sorento,24120 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 5 100
2019,Kia,Optima,18374 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 4 700
2021,Toyota,Highlander,16947 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 20 600
2020,Hyundai,Elantra,18524 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 4 800
2020,Nissan,Sentra,91691 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 5 800
2019,Volkswagen,Jetta,18432 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 4 100
2017,VAZ,(Lada) 2121 NIVA (4x4),75000 կմ , Հետչբեք, Մեխանիկական, Ձախ, Գազ, Սպիտակ, Մաքսազերծված,$ 9 800
2016,Mercedes-Benz,CLA 250,39814 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 9 700
2009,Toyota,Camry,108000 մղոն , Սեդան, Ավտոմատ, Ձախ, Հիբրիդ, Սպիտակ, Մաքսազերծված,$ 33 500
2016,Nissan,Altima,22745 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 2 500
2019,Toyota,C-HR,18629 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 6 400
2018,Volkswagen,Passat,18345 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 5 100
2021,Infiniti,QX50,16725 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 12 500
2022,Tesla,Model 3,1836 մղոն , Սեդան, Ավտոմատ, Ձախ, Էլեկտրական, Սև, մաքսազերծված չ,$ 39 000
2019,Lexus,ES 350,43090 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 19 000
2016,Toyota,Corolla,94187 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 3 900
2016,Hyundai,Elantra,23914 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 2 600
2010,Mercedes-Benz,B 180,135000 կմ , Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,Պայմ.
2019,Land,Rover Range Rover Velar,49000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 24 000
2011,Hyundai,Grandeur,110000 կմ , Սեդան, Ավտոմատ, Աջ, Բենզին, Սպիտակ, Մաքսազերծված,֏ 6 500 000
2012,Mercedes-Benz,CLS 350,130000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 27 300
2017,Kia,Sportage,39000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 6 200
2017,Lexus,RX 350,55000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 11 000
2019,Aston,Martin DB11,48520 մղոն , Կուպե, Ավտոմատ, Ձախ, Բենզին, Նարնջագույն, մաքսազերծված չ,$ 46 500
2019,Mazda,3,47494 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 12 650
2016,Nissan,Altima,96273 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 3 000
2017,Acura,MDX,18834 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 7 300
2021,Honda,Civic,16847 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 8 700
2017,Nissan,Rogue,53000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 21 000
2016,Kia,Optima,23197 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 3 400
2020,Toyota,Corolla,32773 կմ , Սեդան, Մեխանիկական, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 14 800
2016,Toyota,Camry,17044 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 7 800
2020,Nissan,Murano,18630 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 6 200
2016,Mazda,CX9,46000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կարմիր, Մաքսազերծված,$ 13 500
2018,Land,Rover Range Rover Velar,19327 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 19 200
2018,Jeep,Wrangler,49204 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 2 018
2018,Ford,Escape,22356 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 3 700
2018,Mazda,CX5,56000 մղոն , Ունիվերսալ, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 16 600
2018,Nissan,Altima,45300 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 7 500
2010,Infiniti,FX35,144000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, Մաքսազերծված,$ 15 700
2017,Mercedes-Benz,C 300,24763 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 9 000
2017,BMW,540,20348 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 8 200
2019,Mercedes-Benz,S 560,40000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 35 000
2020,Kia,Forte,68264 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 11 000
2022,Toyota,Camry,5900 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 43 000
2012,Honda,CR-V,70000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Շագանակագույն, Մաքսազերծված,$ 17 200
2022,Honda,Civic,16492 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 10 500
2018,Mazda,3,19347 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 2 700
2017,Kia,Sorento,21741 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 5 100
2016,Mazda,6,65000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 21 900
2008,Chevrolet,Epica,145000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 8 500
2016,Ford,Fusion,53000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, Մաքսազերծված,$ 13 300
2018,Lexus,IS 300,52883 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 15 000
2019,Chevrolet,Camaro,19735 կմ , Կուպե, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 8 700
2017,Subaru,Forester,18824 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 4 200
2017,Nissan,Pathfinder,24800 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 5 300
2017,Hyundai,Sonata,22974 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 3 300
1996,Audi,A6,320000 կմ , Սեդան, Մեխանիկական, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 3 500
2017,Mazda,6,60582 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 4 000
2019,Honda,CR-V,17934 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 12 400
2017,Toyota,Tundra,21934 կմ , Պիկապ, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 13 400
2017,Hyundai,Sonata,19932 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 3 100
2018,Hyundai,Elantra,18347 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 3 800
2021,Kia,Forte,11000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 6 000
2021,Hyundai,Sonata,21745 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 9 600
2018,Kia,Optima,52000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,Պայմ.
2018,Honda,Accord,19374 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 6 200
2019,Hyundai,Sonata,79331 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 6 200
2020,Toyota,Camry,18347 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 8 800
2019,Kia,Optima,51000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 5 500
2021,Tesla,Model Y,16852 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 29 300
2016,Mazda,3,22769 կմ , Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 4 200
2022,Kia,Rio,3915 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 4 400
2017,Nissan,Rogue,18732 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 4 100
2022,Hyundai,Sonata,6116 մղոն , Սեդան, Ավտոմատ, Ձախ, Հիբրիդ, Սպիտակ, մաքսազերծված չ,$ 13 500
2004,BMW,X5,235000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 13 800
2017,Honda,Accord,95449 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 5 800
2020,Toyota,Corolla,18246 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 5 900
2016,Kia,Forte,21735 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 2 400
2013,Ford,Transit,112000 կմ , Ֆուրգոն, Մեխանիկական, Ձախ, Դիզել, Սպիտակ, Մաքսազերծված,Պայմ.
